,ZIP_CODE,PO_NAME,STATE,ZIP_TYPE,ZCTA,Zip_join_type,USR
353,01452,Hubbardston,MA,Zip Code Area,01452,Zip Matches ZCTA,R
354,01453,Leominster,MA,Zip Code Area,01453,Zip Matches ZCTA,S
355,01460,Littleton,MA,Zip Code Area,01460,Zip Matches ZCTA,R
356,01462,Lunenburg,MA,Zip Code Area,01462,Zip Matches ZCTA,S
357,01463,Pepperell,MA,Zip Code Area,01463,Zip Matches ZCTA,S
358,01464,Shirley,MA,Zip Code Area,01464,Zip Matches ZCTA,R
359,01467,Still River,MA,Post Office or large volume customer,01467,Zip matches ZCTA,R
360,01468,Templeton,MA,Zip Code Area,01468,Zip Matches ZCTA,R
361,01469,Townsend,MA,Zip Code Area,01469,Zip Matches ZCTA,R
362,01473,Westminster,MA,Zip Code Area,01473,Zip Matches ZCTA,R
363,01474,West Townsend,MA,Zip Code Area,01474,Zip Matches ZCTA,R
364,01475,Winchendon,MA,Zip Code Area,01475,Zip Matches ZCTA,S
365,01501,Auburn,MA,Zip Code Area,01501,Zip Matches ZCTA,S
366,01503,Berlin,MA,Zip Code Area,01503,Zip Matches ZCTA,R
367,01504,Blackstone,MA,Zip Code Area,01504,Zip Matches ZCTA,R
368,01505,Boylston,MA,Zip Code Area,01505,Zip Matches ZCTA,R
369,01506,Brookfield,MA,Zip Code Area,01506,Zip Matches ZCTA,R
370,01507,Charlton,MA,Zip Code Area,01507,Zip Matches ZCTA,S
371,01508,Charlton City,MA,Post Office or large volume customer,01507,Spatial join to ZCTA,S
372,01509,Charlton Depot,MA,Post Office or large volume customer,01507,Spatial join to ZCTA,S
373,01510,Clinton,MA,Zip Code Area,01510,Zip Matches ZCTA,S
374,01515,East Brookfield,MA,Zip Code Area,01515,Zip Matches ZCTA,R
375,01516,Douglas,MA,Zip Code Area,01516,Zip Matches ZCTA,R
376,01518,Fiskdale,MA,Zip Code Area,01518,Zip Matches ZCTA,R
377,01519,Grafton,MA,Zip Code Area,01519,Zip Matches ZCTA,R
378,01520,Holden,MA,Zip Code Area,01520,Zip Matches ZCTA,S
379,01521,Holland,MA,Zip Code Area,01521,Zip Matches ZCTA,R
380,01522,Jefferson,MA,Zip Code Area,01522,Zip Matches ZCTA,R
381,01523,Lancaster,MA,Zip Code Area,01523,Zip Matches ZCTA,R
382,01524,Leicester,MA,Zip Code Area,01524,Zip Matches ZCTA,R
383,01525,Linwood,MA,Post Office or large volume customer,01525,Zip matches ZCTA,R
384,01526,Manchaug,MA,Post Office or large volume customer,01590,Spatial join to ZCTA,R
385,01590,Sutton,MA,Zip Code Area,01590,Zip Matches ZCTA,R
386,01527,Millbury,MA,Zip Code Area,01527,Zip Matches ZCTA,S
387,01586,West Millbury,MA,Post Office or large volume customer,01527,Spatial join to ZCTA,S
388,01529,Millville,MA,Zip Code Area,01529,Zip Matches ZCTA,R
389,01531,New Braintree,MA,Zip Code Area,01531,Zip Matches ZCTA,R
390,01532,Northborough,MA,Zip Code Area,01532,Zip Matches ZCTA,S
391,01534,Northbridge,MA,Zip Code Area,01534,Zip Matches ZCTA,R
392,01535,North Brookfield,MA,Zip Code Area,01535,Zip Matches ZCTA,R
393,01536,North Grafton,MA,Zip Code Area,01536,Zip Matches ZCTA,R
394,01537,North Oxford,MA,Zip Code Area,01537,Zip Matches ZCTA,R
395,01538,North Uxbridge,MA,Post Office or large volume customer,01569,Spatial join to ZCTA,S
396,01569,Uxbridge,MA,Zip Code Area,01569,Zip Matches ZCTA,S
397,01540,Oxford,MA,Zip Code Area,01540,Zip Matches ZCTA,S
398,01541,Princeton,MA,Zip Code Area,01541,Zip Matches ZCTA,R
399,01542,Rochdale,MA,Zip Code Area,01542,Zip Matches ZCTA,R
400,01543,Rutland,MA,Zip Code Area,01543,Zip Matches ZCTA,R
401,01545,Shrewsbury,MA,Zip Code Area,01545,Zip Matches ZCTA,S
402,01546,Shrewsbury,MA,Post Office or large volume customer,01545,Spatial join to ZCTA,S
403,01550,Southbridge,MA,Zip Code Area,01550,Zip Matches ZCTA,S
404,01560,South Grafton,MA,Zip Code Area,01560,Zip Matches ZCTA,R
405,01561,South Lancaster,MA,Post Office or large volume customer,01561,Zip Matches ZCTA,R
406,01562,Spencer,MA,Zip Code Area,01562,Zip Matches ZCTA,S
407,01564,Sterling,MA,Zip Code Area,01564,Zip Matches ZCTA,R
408,01566,Sturbridge,MA,Zip Code Area,01566,Zip Matches ZCTA,R
409,01568,Upton,MA,Zip Code Area,01568,Zip Matches ZCTA,R
410,01570,Webster,MA,Zip Code Area,01570,Zip Matches ZCTA,S
411,01571,Dudley,MA,Zip Code Area,01571,Zip Matches ZCTA,S
412,01581,Westborough,MA,Zip Code Area,01581,Zip Matches ZCTA,S
413,01583,West Boylston,MA,Zip Code Area,01583,Zip Matches ZCTA,R
414,01585,West Brookfield,MA,Zip Code Area,01585,Zip Matches ZCTA,R
415,01588,Whitinsville,MA,Zip Code Area,01588,Zip Matches ZCTA,R
416,01601,Worcester,MA,Post Office or large volume customer,01608,Spatial join to ZCTA,R
417,01608,Worcester,MA,Zip Code Area,01608,Zip Matches ZCTA,R
418,01614,Worcester,MA,Post Office or large volume customer,01608,Spatial join to ZCTA,R
419,01602,Worcester,MA,Zip Code Area,01602,Zip Matches ZCTA,S
420,01603,Worcester,MA,Zip Code Area,01603,Zip Matches ZCTA,S
421,01604,Worcester,MA,Zip Code Area,01604,Zip Matches ZCTA,S
422,01605,Worcester,MA,Zip Code Area,01605,Zip Matches ZCTA,S
423,01613,Worcester,MA,Post Office or large volume customer,01605,Spatial join to ZCTA,S
424,01615,Worcester,MA,Post Office or large volume customer,01605,Spatial join to ZCTA,S
425,01653,Worcester,MA,Post Office or large volume customer,01605,Spatial join to ZCTA,S
426,01655,Worcester,MA,Post Office or large volume customer,01605,Spatial join to ZCTA,S
427,01606,Worcester,MA,Zip Code Area,01606,Zip Matches ZCTA,S
428,01607,Worcester,MA,Zip Code Area,01607,Zip Matches ZCTA,R
429,01609,Worcester,MA,Zip Code Area,01609,Zip Matches ZCTA,S
430,01610,Worcester,MA,Zip Code Area,01610,Zip Matches ZCTA,S
431,01611,Cherry Valley,MA,Zip Code Area,01611,Zip Matches ZCTA,R
432,01612,Paxton,MA,Zip Code Area,01612,Zip Matches ZCTA,R
433,01701,Framingham,MA,Zip Code Area,01701,Zip Matches ZCTA,S
434,01703,Framingham,MA,Post Office or large volume customer,01701,Spatial join to ZCTA,S
435,01704,Framingham,MA,Post Office or large volume customer,01701,Spatial join to ZCTA,S
436,01705,Framingham,MA,Post Office or large volume customer,01701,Spatial join to ZCTA,S
437,01702,Framingham,MA,Zip Code Area,01702,Zip Matches ZCTA,S
438,01718,Village of Nagog Woods,MA,Zip Code Area,01718,Zip Matches ZCTA,R
439,01719,Boxborough,MA,Zip Code Area,01719,Zip Matches ZCTA,R
440,01720,Acton,MA,Zip Code Area,01720,Zip Matches ZCTA,S
441,01721,Ashland,MA,Zip Code Area,01721,Zip Matches ZCTA,S
442,01730,Bedford,MA,Zip Code Area,01730,Zip Matches ZCTA,S
443,01731,Hanscom AFB,MA,Zip Code Area,01731,Zip Matches ZCTA,R
444,01740,Bolton,MA,Zip Code Area,01740,Zip Matches ZCTA,R
445,01741,Carlisle,MA,Zip Code Area,01741,Zip Matches ZCTA,R
446,01742,Concord,MA,Zip Code Area,01742,Zip Matches ZCTA,S
447,01745,Fayville,MA,Zip Code Area,01745,Zip Matches ZCTA,R
448,01746,Holliston,MA,Zip Code Area,01746,Zip Matches ZCTA,S
449,01747,Hopedale,MA,Zip Code Area,01747,Zip Matches ZCTA,R
450,01748,Hopkinton,MA,Zip Code Area,01748,Zip Matches ZCTA,S
451,01784,Woodville,MA,Post Office or large volume customer,01748,Spatial join to ZCTA,S
452,01749,Hudson,MA,Zip Code Area,01749,Zip Matches ZCTA,S
453,01752,Marlborough,MA,Zip Code Area,01752,Zip Matches ZCTA,S
454,01754,Maynard,MA,Zip Code Area,01754,Zip Matches ZCTA,S
455,01756,Mendon,MA,Zip Code Area,01756,Zip Matches ZCTA,R
456,01757,Milford,MA,Zip Code Area,01757,Zip Matches ZCTA,S
457,01760,Natick,MA,Zip Code Area,01760,Zip Matches ZCTA,S
458,01770,Sherborn,MA,Zip Code Area,01770,Zip Matches ZCTA,R
459,01772,Southborough,MA,Zip Code Area,01772,Zip Matches ZCTA,R
460,01773,Lincoln,MA,Zip Code Area,01773,Zip Matches ZCTA,R
461,01775,Stow,MA,Zip Code Area,01775,Zip Matches ZCTA,R
462,01776,Sudbury,MA,Zip Code Area,01776,Zip Matches ZCTA,S
463,01778,Wayland,MA,Zip Code Area,01778,Zip Matches ZCTA,S
464,01801,Woburn,MA,Zip Code Area,01801,Zip Matches ZCTA,S
465,01813,Woburn,MA,Post Office or large volume customer,01801,Spatial join to ZCTA,S
466,01815,Woburn,MA,Post Office or large volume customer,01801,Spatial join to ZCTA,S
467,01888,Woburn,MA,Post Office or large volume customer,01801,Spatial join to ZCTA,S
468,01803,Burlington,MA,Zip Code Area,01803,Zip Matches ZCTA,S
469,01805,Burlington,MA,Post Office or large volume customer,01803,Spatial join to ZCTA,S
470,01810,Andover,MA,Zip Code Area,01810,Zip Matches ZCTA,S
471,01812,Andover,MA,Post Office or large volume customer,01810,Spatial join to ZCTA,S
472,01899,Andover,MA,Post Office or large volume customer,01810,Spatial join to ZCTA,S
473,05501,Andover,MA,Post Office or large volume customer,01810,Spatial join to ZCTA,S
474,05544,Andover,MA,Post Office or large volume customer,01810,Spatial join to ZCTA,S
475,01821,Billerica,MA,Zip Code Area,01821,Zip Matches ZCTA,S
476,01865,Nutting Lake,MA,Post Office or large volume customer,01821,Spatial join to ZCTA,S
477,01866,Pinehurst,MA,Post Office or large volume customer,01821,Spatial join to ZCTA,S
478,01822,Billerica,MA,Post Office or large volume customer,01824,Spatial join to ZCTA,S
479,01824,Chelmsford,MA,Zip Code Area,01824,Zip Matches ZCTA,S
480,01826,Dracut,MA,Zip Code Area,01826,Zip Matches ZCTA,S
481,01827,Dunstable,MA,Zip Code Area,01827,Zip Matches ZCTA,R
482,01830,Haverhill,MA,Zip Code Area,01830,Zip Matches ZCTA,S
483,01831,Haverhill,MA,Post Office or large volume customer,01830,Spatial join to ZCTA,S
484,01832,Haverhill,MA,Zip Code Area,01832,Zip Matches ZCTA,S
485,01833,Georgetown,MA,Zip Code Area,01833,Zip Matches ZCTA,R
486,01834,Groveland,MA,Zip Code Area,01834,Zip Matches ZCTA,R
487,01835,Haverhill,MA,Zip Code Area,01835,Zip Matches ZCTA,S
488,01840,Lawrence,MA,Zip Code Area,01840,Zip Matches ZCTA,R
489,01842,Lawrence,MA,Post Office or large volume customer,01840,Spatial join to ZCTA,R
490,01841,Lawrence,MA,Zip Code Area,01841,Zip Matches ZCTA,S
491,01843,Lawrence,MA,Zip Code Area,01843,Zip Matches ZCTA,S
492,01844,Methuen,MA,Zip Code Area,01844,Zip Matches ZCTA,S
493,01845,North Andover,MA,Zip Code Area,01845,Zip Matches ZCTA,S
494,01850,Lowell,MA,Zip Code Area,01850,Zip Matches ZCTA,S
495,01851,Lowell,MA,Zip Code Area,01851,Zip Matches ZCTA,S
496,01852,Lowell,MA,Zip Code Area,01852,Zip Matches ZCTA,S
497,01853,Lowell,MA,Post Office or large volume customer,01852,Spatial join to ZCTA,S
498,01854,Lowell,MA,Zip Code Area,01854,Zip Matches ZCTA,S
499,01860,Merrimac,MA,Zip Code Area,01860,Zip Matches ZCTA,R
500,01862,North Billerica,MA,Zip Code Area,01862,Zip Matches ZCTA,S
501,01863,North Chelmsford,MA,Zip Code Area,01863,Zip Matches ZCTA,R
502,01864,North Reading,MA,Zip Code Area,01864,Zip Matches ZCTA,S
503,01889,North Reading,MA,Post Office or large volume customer,01864,Spatial join to ZCTA,S
504,01867,Reading,MA,Zip Code Area,01867,Zip Matches ZCTA,S
505,01876,Tewksbury,MA,Zip Code Area,01876,Zip Matches ZCTA,S
506,01879,Tyngsboro,MA,Zip Code Area,01879,Zip Matches ZCTA,S
507,01880,Wakefield,MA,Zip Code Area,01880,Zip Matches ZCTA,S
508,01885,West Boxford,MA,Post Office or large volume customer,01921,Spatial join to ZCTA,R
509,01921,Boxford,MA,Zip Code Area,01921,Zip Matches ZCTA,R
510,01886,Westford,MA,Zip Code Area,01886,Zip Matches ZCTA,S
511,01887,Wilmington,MA,Zip Code Area,01887,Zip Matches ZCTA,S
512,01890,Winchester,MA,Zip Code Area,01890,Zip Matches ZCTA,S
513,01901,Lynn,MA,Zip Code Area,01901,Zip Matches ZCTA,R
514,01903,Lynn,MA,Post Office or large volume customer,01901,Spatial join to ZCTA,R
515,01902,Lynn,MA,Zip Code Area,01902,Zip Matches ZCTA,S
516,01904,Lynn,MA,Zip Code Area,01904,Zip Matches ZCTA,S
517,01905,Lynn,MA,Zip Code Area,01905,Zip Matches ZCTA,S
518,01910,Lynn,MA,Post Office or large volume customer,01905,Spatial join to ZCTA,S
519,01906,Saugus,MA,Zip Code Area,01906,Zip Matches ZCTA,S
520,01907,Swampscott,MA,Zip Code Area,01907,Zip Matches ZCTA,S
521,01908,Nahant,MA,Zip Code Area,01908,Zip Matches ZCTA,R
522,01913,Amesbury,MA,Zip Code Area,01913,Zip Matches ZCTA,S
523,01915,Beverly,MA,Zip Code Area,01915,Zip Matches ZCTA,S
524,01965,Prides Crossing,MA,Post Office or large volume customer,01915,Spatial join to ZCTA,S
525,01922,Byfield,MA,Zip Code Area,01922,Zip Matches ZCTA,R
526,01923,Danvers,MA,Zip Code Area,01923,Zip Matches ZCTA,S
527,01929,Essex,MA,Zip Code Area,01929,Zip Matches ZCTA,R
528,01930,Gloucester,MA,Zip Code Area,01930,Zip Matches ZCTA,S
529,01931,Gloucester,MA,Post Office or large volume customer,01930,Spatial join to ZCTA,S
530,01936,Hamilton,MA,Post Office or large volume customer,01982,Spatial join to ZCTA,R
531,01982,South Hamilton,MA,Zip Code Area,01982,Zip Matches ZCTA,R
532,01937,Hathorne,MA,Post Office or large volume customer,01937,Zip matches ZCTA,R
533,01938,Ipswich,MA,Zip Code Area,01938,Zip Matches ZCTA,S
534,01940,Lynnfield,MA,Zip Code Area,01940,Zip Matches ZCTA,S
535,01944,Manchester,MA,Zip Code Area,01944,Zip Matches ZCTA,R
536,01945,Marblehead,MA,Zip Code Area,01945,Zip Matches ZCTA,S
537,01949,Middleton,MA,Zip Code Area,01949,Zip Matches ZCTA,R
538,01950,Newburyport,MA,Zip Code Area,01950,Zip Matches ZCTA,S
539,01951,Newbury,MA,Zip Code Area,01951,Zip Matches ZCTA,R
540,01952,Salisbury,MA,Zip Code Area,01952,Zip Matches ZCTA,R
541,01960,Peabody,MA,Zip Code Area,01960,Zip Matches ZCTA,U
542,01961,Peabody,MA,Post Office or large volume customer,01960,Spatial join to ZCTA,U
543,01966,Rockport,MA,Zip Code Area,01966,Zip Matches ZCTA,R
544,01969,Rowley,MA,Zip Code Area,01969,Zip Matches ZCTA,R
545,01970,Salem,MA,Zip Code Area,01970,Zip Matches ZCTA,S
546,01971,Salem,MA,Post Office or large volume customer,01970,Spatial join to ZCTA,S
547,01983,Topsfield,MA,Zip Code Area,01983,Zip Matches ZCTA,R
548,01984,Wenham,MA,Zip Code Area,01984,Zip Matches ZCTA,R
549,01985,West Newbury,MA,Zip Code Area,01985,Zip Matches ZCTA,R
550,02018,Accord,MA,Post Office or large volume customer,02043,Spatial join to ZCTA,S
551,02043,Hingham,MA,Zip Code Area,02043,Zip Matches ZCTA,S
552,02044,Hingham,MA,Post Office or large volume customer,02043,Spatial join to ZCTA,S
553,02019,Bellingham,MA,Zip Code Area,02019,Zip Matches ZCTA,S
554,02020,Brant Rock,MA,Post Office or large volume customer,02050,Spatial join to ZCTA,S
555,02041,Green Harbor,MA,Post Office or large volume customer,02050,Spatial join to ZCTA,S
556,02050,Marshfield,MA,Zip Code Area,02050,Zip Matches ZCTA,S
557,02051,Marshfield Hills,MA,Post Office or large volume customer,02050,Spatial join to ZCTA,S
558,02059,North Marshfield,MA,Post Office or large volume customer,02050,Spatial join to ZCTA,S
559,02065,Ocean Bluff,MA,Post Office or large volume customer,02050,Spatial join to ZCTA,S
560,02021,Canton,MA,Zip Code Area,02021,Zip Matches ZCTA,S
561,02025,Cohasset,MA,Zip Code Area,02025,Zip Matches ZCTA,R
562,02026,Dedham,MA,Zip Code Area,02026,Zip Matches ZCTA,S
563,02027,Dedham,MA,Post Office or large volume customer,02026,Spatial join to ZCTA,S
564,02030,Dover,MA,Zip Code Area,02030,Zip Matches ZCTA,R
565,02032,East Walpole,MA,Zip Code Area,02032,Zip Matches ZCTA,R
566,02035,Foxboro,MA,Zip Code Area,02035,Zip Matches ZCTA,S
567,02038,Franklin,MA,Zip Code Area,02038,Zip Matches ZCTA,S
568,02040,Greenbush,MA,Post Office or large volume customer,02066,Spatial join to ZCTA,S
569,02055,Minot,MA,Post Office or large volume customer,02066,Spatial join to ZCTA,S
570,02060,North Scituate,MA,Post Office or large volume customer,02066,Spatial join to ZCTA,S
571,02066,Scituate,MA,Zip Code Area,02066,Zip Matches ZCTA,S
572,02045,Hull,MA,Zip Code Area,02045,Zip Matches ZCTA,S
573,02047,Humarock,MA,Post Office or large volume customer,02047,Zip Matches ZCTA,R
574,02048,Mansfield,MA,Zip Code Area,02048,Zip Matches ZCTA,S
575,02052,Medfield,MA,Zip Code Area,02052,Zip Matches ZCTA,S
576,02053,Medway,MA,Zip Code Area,02053,Zip Matches ZCTA,S
577,02054,Millis,MA,Zip Code Area,02054,Zip Matches ZCTA,R
578,02056,Norfolk,MA,Zip Code Area,02056,Zip Matches ZCTA,S
579,02061,Norwell,MA,Zip Code Area,02061,Zip Matches ZCTA,S
580,02062,Norwood,MA,Zip Code Area,02062,Zip Matches ZCTA,S
581,02067,Sharon,MA,Zip Code Area,02067,Zip Matches ZCTA,S
582,02070,Sheldonville,MA,Post Office or large volume customer,02093,Spatial join to ZCTA,S
583,02093,Wrentham,MA,Zip Code Area,02093,Zip Matches ZCTA,S
584,02071,South Walpole,MA,Zip Code Area,02071,Zip Matches ZCTA,R
585,02072,Stoughton,MA,Zip Code Area,02072,Zip Matches ZCTA,S
586,02081,Walpole,MA,Zip Code Area,02081,Zip Matches ZCTA,S
587,02090,Westwood,MA,Zip Code Area,02090,Zip Matches ZCTA,S
588,02108,Boston,MA,Zip Code Area,02108,Zip Matches ZCTA,R
589,02133,Boston,MA,Post Office or large volume customer,02108,Spatial join to ZCTA,R
590,02109,Boston,MA,Zip Code Area,02109,Zip Matches ZCTA,R
591,02112,Boston,MA,Post Office or large volume customer,02109,Spatial join to ZCTA,R
592,02211,Boston,MA,Post Office or large volume customer,02109,Spatial join to ZCTA,R
593,02212,Boston,MA,Post Office or large volume customer,02109,Spatial join to ZCTA,R
594,02110,Boston,MA,Zip Code Area,02110,Zip Matches ZCTA,R
595,02241,Boston,MA,Post Office or large volume customer,02110,Spatial join to ZCTA,R
596,02111,Boston,MA,Zip Code Area,02111,Zip Matches ZCTA,R
597,02196,Boston,MA,Post Office or large volume customer,02111,Spatial join to ZCTA,R
598,02205,Boston,MA,Post Office or large volume customer,02111,Spatial join to ZCTA,R
599,02266,Boston,MA,Post Office or large volume customer,02111,Spatial join to ZCTA,R
600,02283,Boston,MA,Post Office or large volume customer,02111,Spatial join to ZCTA,R
601,02284,Boston,MA,Post Office or large volume customer,02111,Spatial join to ZCTA,R
602,02293,Boston,MA,Post Office or large volume customer,02111,Spatial join to ZCTA,R
603,02297,Boston,MA,Post Office or large volume customer,02111,Spatial join to ZCTA,R
604,02298,Boston,MA,Post Office or large volume customer,02111,Spatial join to ZCTA,R
605,02113,Boston,MA,Zip Code Area,02113,Zip Matches ZCTA,R
606,02114,Boston,MA,Zip Code Area,02114,Zip Matches ZCTA,S
607,02222,Boston,MA,Post Office or large volume customer,02114,Spatial join to ZCTA,S
608,02115,Boston,MA,Zip Code Area,02115,Zip Matches ZCTA,S
609,02123,Boston,MA,Post Office or large volume customer,02115,Spatial join to ZCTA,S
610,02116,Boston,MA,Zip Code Area,02116,Zip Matches ZCTA,S
611,02117,Boston,MA,Post Office or large volume customer,02116,Spatial join to ZCTA,S
612,02217,Boston,MA,Post Office or large volume customer,02116,Spatial join to ZCTA,S
613,02118,Boston,MA,Zip Code Area,02118,Zip Matches ZCTA,S
614,02119,Roxbury,MA,Zip Code Area,02119,Zip Matches ZCTA,S
615,02120,Roxbury Crossing,MA,Zip Code Area,02120,Zip Matches ZCTA,S
616,02121,Dorchester,MA,Zip Code Area,02121,Zip Matches ZCTA,S
617,02122,Dorchester,MA,Zip Code Area,02122,Zip Matches ZCTA,S
618,02124,Dorchester Center,MA,Zip Code Area,02124,Zip Matches ZCTA,S
619,02125,Dorchester,MA,Zip Code Area,02125,Zip Matches ZCTA,S
620,02126,Mattapan,MA,Zip Code Area,02126,Zip Matches ZCTA,S
621,02127,Boston,MA,Zip Code Area,02127,Zip Matches ZCTA,S
622,02128,Boston,MA,Zip Code Area,02128,Zip Matches ZCTA,S
623,02228,East Boston,MA,Post Office or large volume customer,02128,Spatial join to ZCTA,S
624,02129,Charlestown,MA,Zip Code Area,02129,Zip Matches ZCTA,S
625,02130,Jamaica Plain,MA,Zip Code Area,02130,Zip Matches ZCTA,S
626,02131,Roslindale,MA,Zip Code Area,02131,Zip Matches ZCTA,S
627,02132,West Roxbury,MA,Zip Code Area,02132,Zip Matches ZCTA,S
628,02134,Allston,MA,Zip Code Area,02134,Zip Matches ZCTA,S
629,02135,Brighton,MA,Zip Code Area,02135,Zip Matches ZCTA,S
630,02136,Hyde Park,MA,Zip Code Area,02136,Zip Matches ZCTA,S
631,02137,Readville,MA,Post Office or large volume customer,02136,Spatial join to ZCTA,S
632,02138,Cambridge,MA,Zip Code Area,02138,Zip Matches ZCTA,S
633,02139,Cambridge,MA,Zip Code Area,02139,Zip Matches ZCTA,S
634,02238,Cambridge,MA,Post Office or large volume customer,02139,Spatial join to ZCTA,S
635,02140,Cambridge,MA,Zip Code Area,02140,Zip Matches ZCTA,S
636,02141,Cambridge,MA,Zip Code Area,02141,Zip Matches ZCTA,S
637,02142,Cambridge,MA,Zip Code Area,02142,Zip Matches ZCTA,R
638,02143,Somerville,MA,Zip Code Area,02143,Zip Matches ZCTA,S
639,02144,Somerville,MA,Zip Code Area,02144,Zip Matches ZCTA,S
640,02145,Somerville,MA,Zip Code Area,02145,Zip Matches ZCTA,S
641,02148,Malden,MA,Zip Code Area,02148,Zip Matches ZCTA,U
642,02149,Everett,MA,Zip Code Area,02149,Zip Matches ZCTA,S
643,02150,Chelsea,MA,Zip Code Area,02150,Zip Matches ZCTA,S
644,02204,Boston,MA,Post Office or large volume customer,02150,Spatial join to ZCTA,S
645,02206,Boston,MA,Post Office or large volume customer,02150,Spatial join to ZCTA,S
646,02151,Revere,MA,Zip Code Area,02151,Zip Matches ZCTA,U
647,02152,Winthrop,MA,Zip Code Area,02152,Zip Matches ZCTA,S
648,02153,Medford,MA,Zip Code Area,02155,Spatial join to ZCTA,U
649,02155,Medford,MA,Zip Code Area,02155,Zip Matches ZCTA,U
650,02156,West Medford,MA,Post Office or large volume customer,02155,Spatial join to ZCTA,U
651,02163,Boston,MA,Zip Code Area,02163,Zip Matches ZCTA,R
652,02169,Quincy,MA,Zip Code Area,02169,Zip Matches ZCTA,U
653,02269,Quincy,MA,Post Office or large volume customer,02169,Spatial join to ZCTA,U
